Document ID,Total Links,Link,Download Path,Status,Code
Document ID,Total Links,Link,Download Path,Status,Code
FTC-2022-0053-0552,0,0,downloads/FTC-2022-0053-0547_1.pdf,Skipped,200
FTC-2022-0053-0553,0,0,downloads/FTC-2022-0053-0547_1.pdf,Skipped,200
FTC-2022-0053-0554,0,0,downloads/FTC-2022-0053-0547_1.pdf,Skipped,200
FTC-2022-0053-0555,1,0,downloads/FTC-2022-0053-0555_1.pdf,Success,
FTC-2022-0053-0556,2,0,downloads/FTC-2022-0053-0556_1.docx,Success,
FTC-2022-0053-0556,2,1,downloads/FTC-2022-0053-0556_2.pdf,Success,
FTC-2022-0053-0557,1,0,downloads/FTC-2022-0053-0557_1.pdf,Success,
FTC-2022-0053-0558,0,0,downloads/FTC-2022-0053-0557_1.pdf,Skipped,200
FTC-2022-0053-0559,0,0,downloads/FTC-2022-0053-0557_1.pdf,Skipped,200
FTC-2022-0053-0560,0,0,downloads/FTC-2022-0053-0557_1.pdf,Skipped,200
FTC-2022-0053-0561,0,0,downloads/FTC-2022-0053-0557_1.pdf,Skipped,200
FTC-2022-0053-0562,2,0,downloads/FTC-2022-0053-0562_1.txt,Success,
FTC-2022-0053-0562,2,1,downloads/FTC-2022-0053-0562_2.pdf,Success,
FTC-2022-0053-0563,0,1,downloads/FTC-2022-0053-0562_2.pdf,Skipped,200
FTC-2022-0053-0564,0,1,downloads/FTC-2022-0053-0562_2.pdf,Skipped,200
FTC-2022-0053-0565,1,0,downloads/FTC-2022-0053-0565_1.pdf,Success,
FTC-2022-0053-0566,0,0,downloads/FTC-2022-0053-0565_1.pdf,Skipped,200
FTC-2022-0053-0567,2,0,downloads/FTC-2022-0053-0567_1.docx,Success,
FTC-2022-0053-0567,2,1,downloads/FTC-2022-0053-0567_2.pdf,Success,
FTC-2022-0053-0568,0,1,downloads/FTC-2022-0053-0567_2.pdf,Skipped,200
FTC-2022-0053-0569,2,0,downloads/FTC-2022-0053-0569_1.docx,Success,
FTC-2022-0053-0569,2,1,downloads/FTC-2022-0053-0569_2.pdf,Success,
FTC-2022-0053-0570,0,1,downloads/FTC-2022-0053-0569_2.pdf,Skipped,200
FTC-2022-0053-0571,0,1,downloads/FTC-2022-0053-0569_2.pdf,Skipped,200
FTC-2022-0053-0572,1,0,downloads/FTC-2022-0053-0572_1.png,Success,
FTC-2022-0053-0573,2,0,downloads/FTC-2022-0053-0573_1.docx,Success,
FTC-2022-0053-0573,2,1,downloads/FTC-2022-0053-0573_2.pdf,Success,
FTC-2022-0053-0574,1,0,downloads/FTC-2022-0053-0574_1.pdf,Success,
FTC-2022-0053-0575,0,0,downloads/FTC-2022-0053-0574_1.pdf,Skipped,200
FTC-2022-0053-0576,1,0,downloads/FTC-2022-0053-0576_1.pdf,Success,
FTC-2022-0053-0577,0,0,downloads/FTC-2022-0053-0576_1.pdf,Skipped,200
FTC-2022-0053-0578,1,0,downloads/FTC-2022-0053-0578_1.pdf,Success,
FTC-2022-0053-0579,1,0,downloads/FTC-2022-0053-0579_1.pdf,Success,
FTC-2022-0053-0580,1,0,downloads/FTC-2022-0053-0580_1.pdf,Success,
FTC-2022-0053-0581,0,0,downloads/FTC-2022-0053-0580_1.pdf,Skipped,200
FTC-2022-0053-0582,0,0,downloads/FTC-2022-0053-0580_1.pdf,Skipped,200
FTC-2022-0053-0583,0,0,downloads/FTC-2022-0053-0580_1.pdf,Skipped,200
FTC-2022-0053-0584,1,0,downloads/FTC-2022-0053-0584_1.png,Success,
FTC-2022-0053-0585,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0586,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0587,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0588,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0589,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0590,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0591,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0592,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0593,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0594,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0595,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0596,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0597,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0598,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0599,0,0,downloads/FTC-2022-0053-0584_1.png,Skipped,200
FTC-2022-0053-0600,1,0,downloads/FTC-2022-0053-0600_1.pdf,Success,
FTC-2022-0053-0601,0,0,downloads/FTC-2022-0053-0600_1.pdf,Skipped,200
FTC-2022-0053-0602,0,0,downloads/FTC-2022-0053-0600_1.pdf,Skipped,200
FTC-2022-0053-0603,0,0,downloads/FTC-2022-0053-0600_1.pdf,Skipped,200
FTC-2022-0053-0604,1,0,downloads/FTC-2022-0053-0604_1.pdf,Success,
FTC-2022-0053-0605,0,0,downloads/FTC-2022-0053-0604_1.pdf,Skipped,200
FTC-2022-0053-0606,2,0,downloads/FTC-2022-0053-0606_1.docx,Success,
FTC-2022-0053-0606,2,1,downloads/FTC-2022-0053-0606_2.pdf,Success,
FTC-2022-0053-0607,1,0,downloads/FTC-2022-0053-0607_1.pdf,Success,
FTC-2022-0053-0608,1,0,downloads/FTC-2022-0053-0608_1.pdf,Success,
FTC-2022-0053-0609,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0610,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0611,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0612,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0613,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0614,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0615,0,0,downloads/FTC-2022-0053-0608_1.pdf,Skipped,200
FTC-2022-0053-0616,1,0,downloads/FTC-2022-0053-0616_1.pdf,Success,
FTC-2022-0053-0617,0,0,downloads/FTC-2022-0053-0616_1.pdf,Skipped,200
FTC-2022-0053-0618,1,0,downloads/FTC-2022-0053-0618_1.pdf,Success,
FTC-2022-0053-0619,0,0,downloads/FTC-2022-0053-0618_1.pdf,Skipped,200
FTC-2022-0053-0620,0,0,downloads/FTC-2022-0053-0618_1.pdf,Skipped,200
FTC-2022-0053-0621,0,0,downloads/FTC-2022-0053-0618_1.pdf,Skipped,200
FTC-2022-0053-0622,0,0,downloads/FTC-2022-0053-0618_1.pdf,Skipped,200
FTC-2022-0053-0623,0,0,downloads/FTC-2022-0053-0618_1.pdf,Skipped,200
FTC-2022-0053-0624,1,0,downloads/FTC-2022-0053-0624_1.pdf,Success,
FTC-2022-0053-0625,1,0,downloads/FTC-2022-0053-0625_1.pdf,Success,
FTC-2022-0053-0626,0,0,downloads/FTC-2022-0053-0625_1.pdf,Skipped,200
FTC-2022-0053-0627,1,0,downloads/FTC-2022-0053-0627_1.pdf,Success,
FTC-2022-0053-0628,1,0,downloads/FTC-2022-0053-0628_1.pdf,Success,
FTC-2022-0053-0629,0,0,downloads/FTC-2022-0053-0628_1.pdf,Skipped,200
FTC-2022-0053-0630,0,0,downloads/FTC-2022-0053-0628_1.pdf,Skipped,200
FTC-2022-0053-0631,2,0,downloads/FTC-2022-0053-0631_1.docx,Success,
FTC-2022-0053-0631,2,1,downloads/FTC-2022-0053-0631_2.pdf,Success,
FTC-2022-0053-0632,2,0,downloads/FTC-2022-0053-0632_1.docx,Success,
FTC-2022-0053-0632,2,1,downloads/FTC-2022-0053-0632_2.pdf,Success,
FTC-2022-0053-0633,2,0,downloads/FTC-2022-0053-0633_1.pdf,Success,
FTC-2022-0053-0633,2,1,downloads/FTC-2022-0053-0633_2.docx,Success,
FTC-2022-0053-0634,1,0,downloads/FTC-2022-0053-0634_1.pdf,Success,
FTC-2022-0053-0635,5,0,downloads/FTC-2022-0053-0635_1.pdf,Success,
FTC-2022-0053-0635,5,1,downloads/FTC-2022-0053-0635_2.pdf,Success,
FTC-2022-0053-0635,5,2,downloads/FTC-2022-0053-0635_3.pdf,Success,
FTC-2022-0053-0635,5,3,downloads/FTC-2022-0053-0635_4.pdf,Success,
FTC-2022-0053-0635,5,4,downloads/FTC-2022-0053-0635_5.pdf,Success,
FTC-2022-0053-0636,0,4,downloads/FTC-2022-0053-0635_5.pdf,Skipped,200
FTC-2022-0053-0637,2,0,downloads/FTC-2022-0053-0637_1.pdf,Success,
FTC-2022-0053-0637,2,1,downloads/FTC-2022-0053-0637_2.pdf,Success,
FTC-2022-0053-0638,1,0,downloads/FTC-2022-0053-0638_1.pdf,Success,
FTC-2022-0053-0639,1,0,downloads/FTC-2022-0053-0639_1.pdf,Success,
FTC-2022-0053-0640,0,0,downloads/FTC-2022-0053-0639_1.pdf,Skipped,200
FTC-2022-0053-0641,0,0,downloads/FTC-2022-0053-0639_1.pdf,Skipped,200
FTC-2022-0053-0642,1,0,downloads/FTC-2022-0053-0642_1.pdf,Success,
FTC-2022-0053-0643,1,0,downloads/FTC-2022-0053-0643_1.pdf,Success,
FTC-2022-0053-0644,0,0,downloads/FTC-2022-0053-0643_1.pdf,Skipped,200
FTC-2022-0053-0645,0,0,downloads/FTC-2022-0053-0643_1.pdf,Skipped,200
FTC-2022-0053-0646,1,0,downloads/FTC-2022-0053-0646_1.pdf,Success,
FTC-2022-0053-0647,1,0,downloads/FTC-2022-0053-0647_1.pdf,Success,
FTC-2022-0053-0648,1,0,downloads/FTC-2022-0053-0648_1.pdf,Success,
FTC-2022-0053-0649,1,0,downloads/FTC-2022-0053-0649_1.pdf,Success,
FTC-2022-0053-0650,1,0,downloads/FTC-2022-0053-0650_1.pdf,Success,
FTC-2022-0053-0651,1,0,downloads/FTC-2022-0053-0651_1.pdf,Success,
FTC-2022-0053-0652,1,0,downloads/FTC-2022-0053-0652_1.pdf,Success,
FTC-2022-0053-0653,0,0,downloads/FTC-2022-0053-0652_1.pdf,Skipped,200
FTC-2022-0053-0654,0,0,downloads/FTC-2022-0053-0652_1.pdf,Skipped,200
FTC-2022-0053-0655,1,0,downloads/FTC-2022-0053-0655_1.pdf,Success,
FTC-2022-0053-0656,0,0,downloads/FTC-2022-0053-0655_1.pdf,Skipped,200
FTC-2022-0053-0657,0,0,downloads/FTC-2022-0053-0655_1.pdf,Skipped,200
FTC-2022-0053-0658,1,0,downloads/FTC-2022-0053-0658_1.pdf,Success,
FTC-2022-0053-0659,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0660,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0661,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0662,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0663,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0664,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0665,0,0,downloads/FTC-2022-0053-0658_1.pdf,Skipped,200
FTC-2022-0053-0666,1,0,downloads/FTC-2022-0053-0666_1.pdf,Success,
FTC-2022-0053-0667,1,0,downloads/FTC-2022-0053-0667_1.pdf,Success,
FTC-2022-0053-0668,0,0,downloads/FTC-2022-0053-0667_1.pdf,Skipped,200
FTC-2022-0053-0669,2,0,downloads/FTC-2022-0053-0669_1.pdf,Success,
FTC-2022-0053-0669,2,1,downloads/FTC-2022-0053-0669_2.docx,Success,
FTC-2022-0053-0670,0,1,downloads/FTC-2022-0053-0669_2.docx,Skipped,200
FTC-2022-0053-0671,0,1,downloads/FTC-2022-0053-0669_2.docx,Skipped,200
FTC-2022-0053-0672,1,0,downloads/FTC-2022-0053-0672_1.pdf,Success,
FTC-2022-0053-0673,0,0,downloads/FTC-2022-0053-0672_1.pdf,Skipped,200
FTC-2022-0053-0674,0,0,downloads/FTC-2022-0053-0672_1.pdf,Skipped,200
FTC-2022-0053-0675,0,0,downloads/FTC-2022-0053-0672_1.pdf,Skipped,200
FTC-2022-0053-0676,0,0,downloads/FTC-2022-0053-0672_1.pdf,Skipped,200
FTC-2022-0053-0677,0,0,downloads/FTC-2022-0053-0672_1.pdf,Skipped,200
FTC-2022-0053-0678,4,0,downloads/FTC-2022-0053-0678_1.pdf,Success,
FTC-2022-0053-0678,4,1,downloads/FTC-2022-0053-0678_2.xlsx,Success,
FTC-2022-0053-0678,4,2,downloads/FTC-2022-0053-0678_3.pdf,Success,
FTC-2022-0053-0678,4,3,downloads/FTC-2022-0053-0678_4.pdf,Success,
FTC-2022-0053-0679,0,3,downloads/FTC-2022-0053-0678_4.pdf,Skipped,200
FTC-2022-0053-0680,1,0,downloads/FTC-2022-0053-0680_1.pdf,Success,
FTC-2022-0053-0681,0,0,downloads/FTC-2022-0053-0680_1.pdf,Skipped,200
FTC-2022-0053-0682,0,0,downloads/FTC-2022-0053-0680_1.pdf,Skipped,200
FTC-2022-0053-0683,0,0,downloads/FTC-2022-0053-0680_1.pdf,Skipped,200
FTC-2022-0053-0684,1,0,downloads/FTC-2022-0053-0684_1.pdf,Success,
FTC-2022-0053-0685,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0686,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0687,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0688,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0689,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0690,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0691,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0692,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0693,0,0,downloads/FTC-2022-0053-0684_1.pdf,Skipped,200
FTC-2022-0053-0694,1,0,downloads/FTC-2022-0053-0694_1.pdf,Success,
FTC-2022-0053-0695,0,0,downloads/FTC-2022-0053-0694_1.pdf,Skipped,200
FTC-2022-0053-0696,1,0,downloads/FTC-2022-0053-0696_1.pdf,Success,
FTC-2022-0053-0697,1,0,downloads/FTC-2022-0053-0697_1.pdf,Success,
FTC-2022-0053-0698,1,0,downloads/FTC-2022-0053-0698_1.pdf,Success,
FTC-2022-0053-0699,1,0,downloads/FTC-2022-0053-0699_1.pdf,Success,
FTC-2022-0053-0700,1,0,downloads/FTC-2022-0053-0700_1.pdf,Success,
FTC-2022-0053-0701,0,0,downloads/FTC-2022-0053-0700_1.pdf,Skipped,200
FTC-2022-0053-0702,1,0,downloads/FTC-2022-0053-0702_1.pdf,Success,
FTC-2022-0053-0703,1,0,downloads/FTC-2022-0053-0703_1.pdf,Success,
FTC-2022-0053-0704,1,0,downloads/FTC-2022-0053-0704_1.pdf,Success,
FTC-2022-0053-0705,2,0,downloads/FTC-2022-0053-0705_1.docx,Success,
FTC-2022-0053-0705,2,1,downloads/FTC-2022-0053-0705_2.pdf,Success,
FTC-2022-0053-0706,1,0,downloads/FTC-2022-0053-0706_1.pdf,Success,
FTC-2022-0053-0707,2,0,downloads/FTC-2022-0053-0707_1.docx,Success,
FTC-2022-0053-0707,2,1,downloads/FTC-2022-0053-0707_2.pdf,Success,
FTC-2022-0053-0708,2,0,downloads/FTC-2022-0053-0708_1.docx,Success,
FTC-2022-0053-0708,2,1,downloads/FTC-2022-0053-0708_2.pdf,Success,
FTC-2022-0053-0709,2,0,downloads/FTC-2022-0053-0709_1.docx,Success,
FTC-2022-0053-0709,2,1,downloads/FTC-2022-0053-0709_2.pdf,Success,
FTC-2022-0053-0710,3,0,downloads/FTC-2022-0053-0710_1.docx,Success,
FTC-2022-0053-0710,3,1,downloads/FTC-2022-0053-0710_2.pdf,Success,
FTC-2022-0053-0710,3,2,downloads/FTC-2022-0053-0710_3.png,Success,
FTC-2022-0053-0711,1,0,downloads/FTC-2022-0053-0711_1.pdf,Success,
FTC-2022-0053-0712,0,0,downloads/FTC-2022-0053-0711_1.pdf,Skipped,200
FTC-2022-0053-0713,1,0,downloads/FTC-2022-0053-0713_1.pdf,Success,
FTC-2022-0053-0714,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0715,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0716,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0717,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0718,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0719,0,0,downloads/FTC-2022-0053-0713_1.pdf,Skipped,200
FTC-2022-0053-0720,2,0,downloads/FTC-2022-0053-0720_1.pdf,Success,
FTC-2022-0053-0720,2,1,downloads/FTC-2022-0053-0720_2.docx,Success,
FTC-2022-0053-0721,2,0,downloads/FTC-2022-0053-0721_1.docx,Success,
FTC-2022-0053-0721,2,1,downloads/FTC-2022-0053-0721_2.pdf,Success,
FTC-2022-0053-0722,2,0,downloads/FTC-2022-0053-0722_1.docx,Success,
FTC-2022-0053-0722,2,1,downloads/FTC-2022-0053-0722_2.pdf,Success,
FTC-2022-0053-0723,2,0,downloads/FTC-2022-0053-0723_1.docx,Success,
FTC-2022-0053-0723,2,1,downloads/FTC-2022-0053-0723_2.pdf,Success,
FTC-2022-0053-0724,2,0,downloads/FTC-2022-0053-0724_1.docx,Success,
FTC-2022-0053-0724,2,1,downloads/FTC-2022-0053-0724_2.pdf,Success,
FTC-2022-0053-0725,2,0,downloads/FTC-2022-0053-0725_1.pdf,Success,
FTC-2022-0053-0725,2,1,downloads/FTC-2022-0053-0725_2.pdf,Success,
FTC-2022-0053-0726,2,0,downloads/FTC-2022-0053-0726_1.docx,Success,
FTC-2022-0053-0726,2,1,downloads/FTC-2022-0053-0726_2.pdf,Success,
FTC-2022-0053-0727,2,0,downloads/FTC-2022-0053-0727_1.docx,Success,
FTC-2022-0053-0727,2,1,downloads/FTC-2022-0053-0727_2.pdf,Success,
FTC-2022-0053-0728,2,0,downloads/FTC-2022-0053-0728_1.docx,Success,
FTC-2022-0053-0728,2,1,downloads/FTC-2022-0053-0728_2.pdf,Success,
FTC-2022-0053-0729,1,0,downloads/FTC-2022-0053-0729_1.pdf,Success,
FTC-2022-0053-0730,2,0,downloads/FTC-2022-0053-0730_1.docx,Success,
FTC-2022-0053-0730,2,1,downloads/FTC-2022-0053-0730_2.pdf,Success,
FTC-2022-0053-0731,1,0,downloads/FTC-2022-0053-0731_1.pdf,Success,
FTC-2022-0053-0732,1,0,downloads/FTC-2022-0053-0732_1.pdf,Success,
FTC-2022-0053-0733,2,0,downloads/FTC-2022-0053-0733_1.docx,Success,
FTC-2022-0053-0733,2,1,downloads/FTC-2022-0053-0733_2.pdf,Success,
FTC-2022-0053-0734,0,1,downloads/FTC-2022-0053-0733_2.pdf,Skipped,200
FTC-2022-0053-0735,4,0,downloads/FTC-2022-0053-0735_1.pdf,Success,
FTC-2022-0053-0735,4,1,downloads/FTC-2022-0053-0735_2.pdf,Success,
FTC-2022-0053-0735,4,2,downloads/FTC-2022-0053-0735_3.pdf,Success,
FTC-2022-0053-0735,4,3,downloads/FTC-2022-0053-0735_4.pdf,Success,
FTC-2022-0053-0736,0,3,downloads/FTC-2022-0053-0735_4.pdf,Skipped,200
FTC-2022-0053-0737,0,3,downloads/FTC-2022-0053-0735_4.pdf,Skipped,200
FTC-2022-0053-0738,2,0,downloads/FTC-2022-0053-0738_1.docx,Success,
FTC-2022-0053-0738,2,1,downloads/FTC-2022-0053-0738_2.pdf,Success,
FTC-2022-0053-0739,1,0,downloads/FTC-2022-0053-0739_1.pdf,Success,
FTC-2022-0053-0740,1,0,downloads/FTC-2022-0053-0740_1.pdf,Success,
FTC-2022-0053-0741,2,0,downloads/FTC-2022-0053-0741_1.docx,Success,
FTC-2022-0053-0741,2,1,downloads/FTC-2022-0053-0741_2.pdf,Success,
FTC-2022-0053-0742,1,0,downloads/FTC-2022-0053-0742_1.pdf,Success,
FTC-2022-0053-0743,1,0,downloads/FTC-2022-0053-0743_1.pdf,Success,
FTC-2022-0053-0744,1,0,downloads/FTC-2022-0053-0744_1.pdf,Success,
FTC-2022-0053-0745,1,0,downloads/FTC-2022-0053-0745_1.pdf,Success,
FTC-2022-0053-0746,1,0,downloads/FTC-2022-0053-0746_1.pdf,Success,
FTC-2022-0053-0747,1,0,downloads/FTC-2022-0053-0747_1.docx,Success,
FTC-2022-0053-0748,1,0,downloads/FTC-2022-0053-0748_1.pdf,Success,
FTC-2022-0053-0749,0,0,downloads/FTC-2022-0053-0748_1.pdf,Skipped,200
FTC-2022-0053-0750,0,0,downloads/FTC-2022-0053-0748_1.pdf,Skipped,200
FTC-2022-0053-0751,1,0,downloads/FTC-2022-0053-0751_1.pdf,Success,
FTC-2022-0053-0752,1,0,downloads/FTC-2022-0053-0752_1.pdf,Success,
FTC-2022-0053-0753,1,0,downloads/FTC-2022-0053-0753_1.pdf,Success,
FTC-2022-0053-0754,1,0,downloads/FTC-2022-0053-0754_1.pdf,Success,
FTC-2022-0053-0755,0,0,downloads/FTC-2022-0053-0754_1.pdf,Skipped,200
FTC-2022-0053-0756,2,0,downloads/FTC-2022-0053-0756_1.docx,Success,
FTC-2022-0053-0756,2,1,downloads/FTC-2022-0053-0756_2.pdf,Success,
FTC-2022-0053-0757,0,1,downloads/FTC-2022-0053-0756_2.pdf,Skipped,200
FTC-2022-0053-0758,1,0,downloads/FTC-2022-0053-0758_1.pdf,Success,
FTC-2022-0053-0759,0,0,downloads/FTC-2022-0053-0758_1.pdf,Skipped,200
FTC-2022-0053-0760,1,0,downloads/FTC-2022-0053-0760_1.pdf,Success,
FTC-2022-0053-0761,1,0,downloads/FTC-2022-0053-0761_1.pdf,Success,
FTC-2022-0053-0762,2,0,downloads/FTC-2022-0053-0762_1.docx,Success,
FTC-2022-0053-0762,2,1,downloads/FTC-2022-0053-0762_2.pdf,Success,
FTC-2022-0053-0763,2,0,downloads/FTC-2022-0053-0763_1.pdf,Success,
FTC-2022-0053-0763,2,1,downloads/FTC-2022-0053-0763_2.docx,Success,
FTC-2022-0053-0764,1,0,downloads/FTC-2022-0053-0764_1.pdf,Success,
FTC-2022-0053-0765,1,0,downloads/FTC-2022-0053-0765_1.pdf,Success,
FTC-2022-0053-0766,1,0,downloads/FTC-2022-0053-0766_1.pdf,Success,
FTC-2022-0053-0767,0,0,downloads/FTC-2022-0053-0766_1.pdf,Skipped,200
FTC-2022-0053-0768,1,0,downloads/FTC-2022-0053-0768_1.pdf,Success,
FTC-2022-0053-0769,1,0,downloads/FTC-2022-0053-0769_1.pdf,Success,
FTC-2022-0053-0770,1,0,downloads/FTC-2022-0053-0770_1.pdf,Success,
FTC-2022-0053-0771,1,0,downloads/FTC-2022-0053-0771_1.pdf,Success,
FTC-2022-0053-0772,1,0,downloads/FTC-2022-0053-0772_1.pdf,Success,
FTC-2022-0053-0773,0,0,downloads/FTC-2022-0053-0772_1.pdf,Skipped,200
FTC-2022-0053-0774,0,0,downloads/FTC-2022-0053-0772_1.pdf,Skipped,200
FTC-2022-0053-0775,0,0,downloads/FTC-2022-0053-0772_1.pdf,Skipped,200
FTC-2022-0053-0776,0,0,downloads/FTC-2022-0053-0772_1.pdf,Skipped,200
FTC-2022-0053-0777,1,0,downloads/FTC-2022-0053-0777_1.pdf,Success,
FTC-2022-0053-0778,1,0,downloads/FTC-2022-0053-0778_1.pdf,Success,
FTC-2022-0053-0779,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0780,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0781,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0782,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0783,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0784,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0785,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0786,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0787,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0788,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0789,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0790,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0791,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0792,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0793,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0794,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0795,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0796,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0797,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0798,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0799,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0800,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0801,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0802,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0803,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0804,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0805,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0806,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0807,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0808,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0809,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0810,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0811,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0812,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0813,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0814,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0815,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
FTC-2022-0053-0816,0,0,downloads/FTC-2022-0053-0778_1.pdf,Skipped,200
